symbol,ensembl_id
ADGRD2,ENSG00000180264
ADGRE1,ENSG00000174837
ADGRE2,ENSG00000127507
ADGRE3,ENSG00000131355
ADGRE5,ENSG00000123146
ADGRF1,ENSG00000153292
ADGRF3,ENSG00000173567
ADGRF4,ENSG00000153294
ADGRF5,ENSG00000069122
ADGRG1,ENSG00000205336
ADGRG2,ENSG00000173698
ADGRG3,ENSG00000182885
ADGRG4,ENSG00000156920
ADGRG5,ENSG00000159618
ADGRG6,ENSG00000112414
ADGRG7,ENSG00000144820
ADGRL1,ENSG00000072071
ADGRL2,ENSG00000117114
ADGRL3,ENSG00000150471
ADGRL4,ENSG00000162618
ADGRV1,ENSG00000164199
ADH,ENSG00000101200
ADH-2,ENSG00000198099
ADH-3,ENSG00000197894
ADH-4,ENSG00000196344
ADH-5,ENSG00000172955
ADH1,ENSG00000187758
ADH1A,ENSG00000187758
ADH1B,ENSG00000196616
ADH1C,ENSG00000248144
ADH2,ENSG00000196616
ADH3,ENSG00000248144
ADH4,ENSG00000198099
ADH5,ENSG00000197894
ADH6,ENSG00000172955
ADH7,ENSG00000196344
ADHALIN,ENSG00000108823
ADHAPS,ENSG00000018510
ADHFE1,ENSG00000147576
ADHX,ENSG00000197894
ADI1,ENSG00000182551
ADIG,ENSG00000182035
ADIPOLIN,ENSG00000184163
ADIPONECTIN,ENSG00000181092
ADIPONUTRIN,ENSG00000100344
ADIPOQ,ENSG00000181092
ADIPOR1,ENSG00000159346
ADIPOR2,ENSG00000006831
ADIR,ENSG00000186283
ADIR2,ENSG00000186283
ADIRF,ENSG00000148671
ADK,ENSG00000106992
ADK1,ENSG00000106992
ADL,ENSG00000108823
ADM,ENSG00000148926
ADM2,ENSG00000128165
ADM5,ENSG00000224420
ADMCKD,ENSG00000185499
ADMCKD1,ENSG00000185499
ADMLX,ENSG00000011201
ADMP,ENSG00000196542
ADMP-1,ENSG00000158859
ADMP-2,ENSG00000154736
ADN,ENSG00000197766
ADNIV,ENSG00000149260
ADNP,ENSG00000101126
ADNP1,ENSG00000101126
ADNP2,ENSG00000101544
ADO,ENSG00000181915
ADOHCYASE,ENSG00000101444
ADOHCYASE3,ENSG00000158467
ADOPLIN-2,ENSG00000123353
ADORA1,ENSG00000163485
ADORA2,ENSG00000128271
ADORA2A,ENSG00000128271
ADORA2B,ENSG00000170425
ADORA3,ENSG00000282608
ADP,ENSG00000142784
ADP-GK,ENSG00000159322
ADPGK,ENSG00000159322
ADPLA,ENSG00000176485
ADPN,ENSG00000100344
ADPRH,ENSG00000144843
ADPRHL1,ENSG00000153531
ADPRHL2,ENSG00000116863
ADPRM,ENSG00000170222
ADPRS,ENSG00000116863
ADPRT,ENSG00000143799
ADPRT3,ENSG00000041880
ADPRTL1,ENSG00000102699
ADPRTL2,ENSG00000129484
ADPRTL3,ENSG00000041880
ADPS,ENSG00000018510
ADPSP,ENSG00000021574
ADR,ENSG00000161513
ADRA1,ENSG00000171873
ADRA1A,ENSG00000120907
ADRA1B,ENSG00000170214
ADRA1C,ENSG00000120907
ADRA1D,ENSG00000171873
ADRA1L1,ENSG00000120907
ADRA1R,ENSG00000171873
ADRA2,ENSG00000150594
ADRA2A,ENSG00000150594
ADRA2B,ENSG00000274286
ADRA2C,ENSG00000184160
ADRA2L1,ENSG00000274286
ADRA2L2,ENSG00000184160
ADRA2R,ENSG00000150594
ADRA2RL1,ENSG00000274286
ADRA2RL2,ENSG00000184160
ADRAR,ENSG00000150594
ADRARL1,ENSG00000274286
ADRARL2,ENSG00000184160
ADRB1,ENSG00000043591
ADRB1R,ENSG00000043591
ADRB2,ENSG00000169252
ADRB2R,ENSG00000169252
ADRB2RL1,ENSG00000178394
ADRB3,ENSG00000188778
ADRBK1,ENSG00000173020
ADRBK2,ENSG00000100077
ADRBR,ENSG00000169252
ADRBRL1,ENSG00000178394
ADRENOLEUKODYSTROPHY,ENSG00000101986
ADRM1,ENSG00000130706
ADRP,ENSG00000147872
ADRX,ENSG00000122378
ADSA,ENSG00000120925
ADSF,ENSG00000104918
ADSL,ENSG00000239900
ADSS,ENSG00000035687
ADSS1,ENSG00000185100
ADSS2,ENSG00000035687
ADSSL1,ENSG00000185100
ADTAA,ENSG00000196961
ADTAB,ENSG00000183020
ADTB1,ENSG00000100280
ADTB2,ENSG00000006125
ADTB3A,ENSG00000132842
ADTD,ENSG00000065000
ADTG,ENSG00000166747
ADTRP,ENSG00000111863
ADVIL,ENSG00000135407
ADX,ENSG00000137714
ADXR,ENSG00000161513
AE01,ENSG00000269713
AE1,ENSG00000004939
AE2,ENSG00000164889
AE3,ENSG00000114923
AE4,ENSG00000113073
AEBP1,ENSG00000106624
AEBP2,ENSG00000139154
AEG-1,ENSG00000147649
AEG2,ENSG00000096006
AEGL1,ENSG00000124812
AEGP,ENSG00000177943
AEMK,ENSG00000111262
AEN,ENSG00000181026
AEP2,ENSG00000184361
AEPLC,ENSG00000182240
AER61,ENSG00000163378
AES,ENSG00000104964
AEZ,ENSG00000147804
AF,ENSG00000159352
AF-1,ENSG00000159352
AF-1P,ENSG00000085832
AF-4,ENSG00000172493
AF-6,ENSG00000130396
AF-9,ENSG00000171843
AF020591,ENSG00000198131
AF1,ENSG00000184349
AF10,ENSG00000078403
AF15Q14,ENSG00000137812
AF17,ENSG00000275023
AF17Q25,ENSG00000184640
AF1Q,ENSG00000213190
AF3P21,ENSG00000213672
AF4,ENSG00000172493
AF4P12,ENSG00000075539
AF5Q31,ENSG00000072364
AF6,ENSG00000130396
AF6Q21,ENSG00000118689
AF9,ENSG00000171843
AF9Q34,ENSG00000136848
AFAF,ENSG00000120160
AFAP,ENSG00000196526
AFAP-110,ENSG00000196526
AFAP1,ENSG00000196526
AFAP1L1,ENSG00000157510
AFAP1L2,ENSG00000169129
AFAR,ENSG00000053371
AFAR3,ENSG00000211454
AFBP,ENSG00000146678
AFCP,ENSG00000042493
AFDN,ENSG00000130396
AFF1,ENSG00000172493
AFF2,ENSG00000155966
AFF3,ENSG00000144218
AFF4,ENSG00000072364
AFG1,ENSG00000135537
AFG1L,ENSG00000135537
AFG3L2,ENSG00000141385
AFGF,ENSG00000113578
AFI1A,ENSG00000174839
AFI1B,ENSG00000205593
AFM,ENSG00000079557
AFMID,ENSG00000183077
AFP,ENSG00000081051
AFRO,ENSG00000148671
AFT,ENSG00000180917
AFTPH,ENSG00000119844
AFURS1,ENSG00000133657
AFX1,ENSG00000184481
AG1,ENSG00000271425
AG2,ENSG00000187479
AG2S,ENSG00000144891
AGA,ENSG00000038002
AGAP1,ENSG00000157985
AGAP2,ENSG00000135439
AGAP3,ENSG00000133612
AGAP4,ENSG00000188234
AGAP5,ENSG00000172650
AGAP6,ENSG00000204149
AGAP8,ENSG00000188234
AGAP9,ENSG00000204172
AGAS,ENSG00000161653
AGAT,ENSG00000171766
AGBL1,ENSG00000273540
AGBL2,ENSG00000165923
AGBL3,ENSG00000146856
AGBL4,ENSG00000186094
AGBL5,ENSG00000084693
AGC1,ENSG00000115840
AGD3,ENSG00000235162
AGE-R2,ENSG00000130175
AGER,ENSG00000204305
AGF,ENSG00000130812
AGFG1,ENSG00000173744
AGFG2,ENSG00000106351
AGGF1,ENSG00000164252
AGGG,ENSG00000090266
AGGRUS,ENSG00000162493
AGIF,ENSG00000095752
AGK,ENSG00000006530
AGL,ENSG00000162688
AGM1,ENSG00000013375
AGMAT,ENSG00000116771
AGMO,ENSG00000187546
AGMX1,ENSG00000010671
AGO,ENSG00000109670
AGO1,ENSG00000092847
AGO2,ENSG00000123908
AGO3,ENSG00000126070
AGO4,ENSG00000134698
AGO61,ENSG00000144647
AGP,ENSG00000173915
AGP-B,ENSG00000228278
AGP-B',ENSG00000228278
AGP2,ENSG00000228278
AGP7,ENSG00000196415
AGPAT1,ENSG00000204310
AGPAT10,ENSG00000153395
AGPAT11,ENSG00000087253
AGPAT2,ENSG00000169692
AGPAT3,ENSG00000160216
AGPAT4,ENSG00000026652
AGPAT5,ENSG00000155189
AGPAT6,ENSG00000158669
AGPAT7,ENSG00000176454
AGPAT8,ENSG00000172954
AGPAT9,ENSG00000153395
AGPHD1,ENSG00000188266
AGPS,ENSG00000018510
AGPT-1,ENSG00000154188
AGR1,ENSG00000117862
AGR16,ENSG00000267534
AGR2,ENSG00000106541
AGR3,ENSG00000173467
AGRIN,ENSG00000188157
AGRINL,ENSG00000164318
AGRN,ENSG00000188157
AGRNL,ENSG00000164318
AGRNR,ENSG00000173402
AGRP,ENSG00000159723
AGRT,ENSG00000159723
AGS,ENSG00000101384
AGS1,ENSG00000213689
AGS2,ENSG00000136104
AGS3,ENSG00000172922
AGS4,ENSG00000104889
AGS5,ENSG00000101347
AGT,ENSG00000135744
AGT-1,ENSG00000164893
AGT1,ENSG00000172482
AGT2,ENSG00000113492
AGTAVPRL,ENSG00000162711
AGTBP,ENSG00000123213
AGTIL,ENSG00000101440
AGTPBP1,ENSG00000135049
AGTR1,ENSG00000144891
AGTR1A,ENSG00000144891
AGTR1B,ENSG00000144891
AGTR2,ENSG00000180772
AGTRAP,ENSG00000177674
AGTRL1,ENSG00000134817
AGX,ENSG00000117143
AGX1,ENSG00000117143
AGXT,ENSG00000172482
AGXT1,ENSG00000172482
AGXT2,ENSG00000113492
AGXT2L1,ENSG00000164089
AGXT2L2,ENSG00000175309
AH2,ENSG00000121988
AHC,ENSG00000169297
AHCH,ENSG00000169297
AHCP,ENSG00000137414
AHCTF1,ENSG00000153207
AHCY,ENSG00000101444
AHCYL1,ENSG00000168710
AHCYL2,ENSG00000158467
AHD,ENSG00000101384
AHDC1,ENSG00000126705
AHDS,ENSG00000147100
AHH,ENSG00000063438
AHHR,ENSG00000063438
AHI1,ENSG00000135541
AHNAK,ENSG00000124942
AHNAK1,ENSG00000124942
AHNAK2,ENSG00000185567
AHR,ENSG00000106546
AHRR,ENSG00000063438
AHSA1,ENSG00000100591
AHSG,ENSG00000145192
AHSP,ENSG00000169877
AI2A4,ENSG00000174792
AIB1,ENSG00000124151
AIB3,ENSG00000198646
AIBC1,ENSG00000064787
AIBP,ENSG00000127423
AIBP63,ENSG00000110756
AIBZIP,ENSG00000143578
AICARFT,ENSG00000138363
AICDA,ENSG00000111732
AICL,ENSG00000110852
AID,ENSG00000111732
AIDA,ENSG00000186063
AIDA-1,ENSG00000185046
AIDD,ENSG00000161634
AIE-75,ENSG00000006611
AIEBP,ENSG00000130307
AIED,ENSG00000102001
AIF,ENSG00000156709
AIF-1,ENSG00000204472
AIF1,ENSG00000204472
AIF1L,ENSG00000126878
AIFL,ENSG00000183773
AIFM1,ENSG00000156709
AIFM2,ENSG00000042286
AIFM3,ENSG00000183773
AIG-1,ENSG00000146416
AIG1,ENSG00000146416
AIG1L,ENSG00000111863
AIGF,ENSG00000107831
AIGP1,ENSG00000132824
AIH1,ENSG00000125363
AIH2,ENSG00000132464
AII,ENSG00000162711
AIID,ENSG00000049768
AIK,ENSG00000087586
AIK2,ENSG00000178999
AILIM,ENSG00000163600
AIM-1,ENSG00000164175
AIM1,ENSG00000112297
AIM1L,ENSG00000176092
AIM2,ENSG00000163568
AIM29,ENSG00000186132
AIMP1,ENSG00000164022
AIMP2,ENSG00000106305
AIMP3,ENSG00000124802
AIOLOS,ENSG00000161405
AIP,ENSG00000110711
AIP-1,ENSG00000138443
AIP1,ENSG00000136848
AIP2,ENSG00000198373
AIP3,ENSG00000151276
AIP4,ENSG00000078747
AIP5,ENSG00000123124
AIP70,ENSG00000146243
AIPL1,ENSG00000129221
AIPLA2,ENSG00000117592
AIR1,ENSG00000147905
AIRAP,ENSG00000178381
AIRAPL,ENSG00000158552
AIRC,ENSG00000128050
AIRE,ENSG00000160224
AIRP,ENSG00000185013
AIS,ENSG00000109321
AIT,ENSG00000256870
AITD3,ENSG00000042832
AITR,ENSG00000186891
AITRL,ENSG00000120337
AJAP1,ENSG00000196581
AJM-1,ENSG00000232434
AJM1,ENSG00000232434
AJUBA,ENSG00000129474
AK,ENSG00000156110
AK1,ENSG00000106992
AK155,ENSG00000111536
AK2,ENSG00000004455
AK3,ENSG00000147853
AK3L1,ENSG00000162433
AK3L2,ENSG00000233381
AK3L2P,ENSG00000233381
AK4,ENSG00000162433
AK4P3,ENSG00000233381
AK5,ENSG00000154027
AK6,ENSG00000085231
AK7,ENSG00000140057
AK8,ENSG00000165695
AK9,ENSG00000155085
AKA,ENSG00000181965
AKAIN1,ENSG00000231824
AKAP-LBC,ENSG00000170776
AKAP1,ENSG00000121057
AKAP10,ENSG00000108599
AKAP100,ENSG00000151320
AKAP11,ENSG00000023516
AKAP110,ENSG00000111254
AKAP12,ENSG00000131016
AKAP121,ENSG00000121057
AKAP13,ENSG00000170776
AKAP14,ENSG00000186471
AKAP149,ENSG00000121057
AKAP15,ENSG00000118507
AKAP17A,ENSG00000197976
AKAP18,ENSG00000118507
AKAP220,ENSG00000023516
AKAP250,ENSG00000131016
AKAP28,ENSG00000186471
AKAP3,ENSG00000111254
AKAP350,ENSG00000127914
AKAP4,ENSG00000147081
AKAP450,ENSG00000127914
AKAP5,ENSG00000179841
AKAP6,ENSG00000151320
AKAP7,ENSG00000118507
AKAP75,ENSG00000179841
AKAP79,ENSG00000179841
AKAP8,ENSG00000105127
AKAP82,ENSG00000147081
AKAP84,ENSG00000121057
AKAP8L,ENSG00000011243
AKAP9,ENSG00000127914
AKAP95,ENSG00000105127
AKD1,ENSG00000155085
AKD2,ENSG00000155085
AKGR,ENSG00000165621
AKI-1,ENSG00000132024
AKIP,ENSG00000175756
AKIP1,ENSG00000166452
AKIRIN1,ENSG00000174574
AKIRIN2,ENSG00000135334
AKL3L1,ENSG00000147853
AKNA,ENSG00000106948
AKNAD1,ENSG00000162641
AKR1A1,ENSG00000117448
AKR1B1,ENSG00000085662
AKR1B10,ENSG00000198074
AKR1B11,ENSG00000198074
AKR1B12,ENSG00000198074
AKR1B15,ENSG00000227471
AKR1C1,ENSG00000187134
AKR1C2,ENSG00000151632
AKR1C3,ENSG00000196139
AKR1C4,ENSG00000198610
AKR1C8,ENSG00000264006
AKR1C8P,ENSG00000264006
AKR1CL1,ENSG00000264006
AKR1CL2,ENSG00000165568
AKR1D1,ENSG00000122787
AKR1E2,ENSG00000165568
AKR6A3,ENSG00000169282
AKR6A5,ENSG00000069424
AKR6A9,ENSG00000170049
AKR7A2,ENSG00000053371
AKR7A3,ENSG00000162482
AKR7L,ENSG00000211454
AKRDC1,ENSG00000165568
AKT,ENSG00000142208
AKT1,ENSG00000142208
AKT1S1,ENSG00000204673
AKT2,ENSG00000105221
AKT3,ENSG00000117020
AKTIP,ENSG00000166971
AKU,ENSG00000113924
ALAD,ENSG00000148218
ALADH,ENSG00000148218
ALARS,ENSG00000090861
ALAS,ENSG00000023330
ALAS-E,ENSG00000158578
ALAS-H,ENSG00000023330
ALAS1,ENSG00000023330
ALAS2,ENSG00000158578
ALAS3,ENSG00000023330
ALAXP,ENSG00000266967
ALB,ENSG00000163631
ALB2,ENSG00000079557
ALBA,ENSG00000079557
ALC,ENSG00000151360
ALC1,ENSG00000131778
ALCAM,ENSG00000170017
ALCAT1,ENSG00000172954
ALD,ENSG00000101986
ALDH1,ENSG00000165092
ALDH10,ENSG00000072210
ALDH12,ENSG00000118514
ALDH16A1,ENSG00000161618
ALDH18A1,ENSG00000059573
ALDH1A1,ENSG00000165092
ALDH1A2,ENSG00000128918
ALDH1A3,ENSG00000184254
ALDH1B1,ENSG00000137124
ALDH1L1,ENSG00000144908
ALDH1L2,ENSG00000136010
ALDH2,ENSG00000111275
ALDH3,ENSG00000108602
ALDH3A1,ENSG00000108602
ALDH3A2,ENSG00000072210
ALDH3B1,ENSG00000006534
ALDH3B2,ENSG00000132746
ALDH4,ENSG00000143149
ALDH4A1,ENSG00000159423
ALDH5,ENSG00000137124
ALDH5A1,ENSG00000112294
ALDH6,ENSG00000184254
ALDH6A1,ENSG00000119711
ALDH7,ENSG00000143149
ALDH7A1,ENSG00000164904
ALDH8,ENSG00000132746
ALDH8A1,ENSG00000118514
ALDH9,ENSG00000143149
ALDH9A1,ENSG00000143149
ALDHPSY,ENSG00000018510
ALDHX,ENSG00000137124
ALDL1,ENSG00000173208
ALDOA,ENSG00000149925
ALDOB,ENSG00000136872
ALDOC,ENSG00000109107
ALDOS,ENSG00000179142
ALDP,ENSG00000101986
ALDR,ENSG00000173208
ALDR1,ENSG00000085662
ALDRL6,ENSG00000100253
ALDRLN,ENSG00000198074
ALEX1,ENSG00000126947
ALEX2,ENSG00000184867
ALEX3,ENSG00000102401
ALF,ENSG00000242441
ALFY,ENSG00000163625
ALG-2,ENSG00000249915
ALG-4,ENSG00000148843
ALG1,ENSG00000033011
ALG10,ENSG00000139133
ALG10A,ENSG00000139133
ALG10B,ENSG00000175548
ALG11,ENSG00000253710
ALG12,ENSG00000182858
ALG13,ENSG00000101901
ALG14,ENSG00000172339
ALG1L2,ENSG00000251287
ALG2,ENSG00000119523
ALG3,ENSG00000214160
ALG5,ENSG00000120697
ALG6,ENSG00000088035
ALG7,ENSG00000172269
ALG8,ENSG00000159063
ALG9,ENSG00000086848
ALGV3072,ENSG00000182585
ALI1,ENSG00000139211
ALIEN,ENSG00000166200
ALIX,ENSG00000170248
ALK,ENSG00000171094
ALK-5,ENSG00000106799
ALK-SMASE,ENSG00000182156
ALK1,ENSG00000124107
ALK2,ENSG00000115170
ALK3,ENSG00000107779
ALK4,ENSG00000135503
ALK5,ENSG00000106799
ALK6,ENSG00000138696
ALK7,ENSG00000123612
ALKAL1,ENSG00000196711
ALKAL2,ENSG00000189292
ALKB,ENSG00000100601
ALKBH,ENSG00000100601
ALKBH1,ENSG00000100601
ALKBH2,ENSG00000189046
ALKBH3,ENSG00000166199
ALKBH4,ENSG00000160993
ALKBH5,ENSG00000091542
ALKBH6,ENSG00000239382
ALKBH7,ENSG00000125652
ALKBH8,ENSG00000137760
ALKBH9,ENSG00000140718
ALKCDASE2,ENSG00000177076
ALL,ENSG00000186716
ALL-1,ENSG00000118058
ALL1,ENSG00000118058
ALLC,ENSG00000151360
ALLERGIN-1,ENSG00000271605
ALLP17,ENSG00000141316
ALMALPHA,ENSG00000138134
ALMS1,ENSG00000116127
ALO17,ENSG00000173821
ALOX12,ENSG00000108839
ALOX12B,ENSG00000179477
ALOX15,ENSG00000161905
ALOX15B,ENSG00000179593
ALOX5,ENSG00000012779
ALOX5AP,ENSG00000132965
ALOXE3,ENSG00000179148
ALP,ENSG00000213927
ALP1,ENSG00000154438
ALP4,ENSG00000130640
ALP56,ENSG00000182240
ALPG,ENSG00000163286
ALPHA-1-ANTITRYPSIN,ENSG00000197249
ALPHA-2-MRAP,ENSG00000163956
ALPHA-2-PI,ENSG00000167711
ALPHA-CATU,ENSG00000119326
ALPHA-COP,ENSG00000122218
ALPHA-MIIX,ENSG00000196547
ALPHA-MPP,ENSG00000165688
ALPHA-NAC,ENSG00000196531
ALPHA-PAL,ENSG00000106459
ALPHA-PIX,ENSG00000129675
ALPHA-RLC,ENSG00000144668
ALPHA-SAPP,ENSG00000142192
ALPHA1AT,ENSG00000197249
ALPHA2AP,ENSG00000167711
ALPHA2DELTA-1,ENSG00000153956
ALPHA2DELTA-2,ENSG00000007402
ALPHA2DELTA-3,ENSG00000157445
ALPHA2DELTA-4,ENSG00000151062
ALPHA4GNT,ENSG00000118017
ALPHAGMR,ENSG00000198223
ALPHAPIX,ENSG00000129675
ALPHASGT,ENSG00000104969
ALPI,ENSG00000163295
ALPK1,ENSG00000073331
ALPK2,ENSG00000198796
ALPK3,ENSG00000136383
ALPL,ENSG00000162551
ALPP,ENSG00000163283
ALPPL2,ENSG00000163286
ALR,ENSG00000167548
ALRH,ENSG00000169194
ALRP,ENSG00000148677
ALS,ENSG00000142168
ALS1,ENSG00000142168
ALS10,ENSG00000120948
ALS11,ENSG00000112367
ALS19,ENSG00000178568
ALS2,ENSG00000003393
ALS20,ENSG00000135486
ALS2CL,ENSG00000178038
ALS2CR1,ENSG00000196290
ALS2CR12,ENSG00000155749
ALS2CR13,ENSG00000138439
ALS2CR14,ENSG00000163596
ALS2CR15,ENSG00000163596
ALS2CR16,ENSG00000144426
ALS2CR17,ENSG00000144426
ALS2CR18,ENSG00000173166
ALS2CR19,ENSG00000116117
ALS2CR2,ENSG00000082146
ALS2CR3,ENSG00000115993
ALS2CR4,ENSG00000155755
ALS2CR6,ENSG00000003393
ALS2CR7,ENSG00000138395
ALS2CR8,ENSG00000138380
ALS2CR9,ENSG00000173166
ALS4,ENSG00000107290
ALS5,ENSG00000104133
ALS6,ENSG00000089280
ALS8,ENSG00000124164
ALT,ENSG00000167701
ALT1,ENSG00000167701
ALT2,ENSG00000166123
ALTE,ENSG00000214717
ALTPRP,ENSG00000171867
ALUNC,ENSG00000168453
ALURBP,ENSG00000140319
ALX,ENSG00000196684
ALX1,ENSG00000180318
ALX3,ENSG00000156150
ALX4,ENSG00000052850
ALXR,ENSG00000171049
ALY,ENSG00000183684
ALY/REF,ENSG00000183684
ALYE870,ENSG00000205084
ALYREF,ENSG00000183684
AM,ENSG00000171681
AM2,ENSG00000128165
AM5,ENSG00000224420
AMAC,ENSG00000177710
AMAC-1,ENSG00000275385
AMAC1,ENSG00000164729
AMAC1L1,ENSG00000236396
AMAC1L2,ENSG00000177710
AMAC1L3,ENSG00000259224
AMACO,ENSG00000165816
AMACR,ENSG00000242110
AMAP-1,ENSG00000136449
AMB11,ENSG00000167633
AMBN,ENSG00000178522
AMBP,ENSG00000106927
AMBRA1,ENSG00000110497
AMCASE,ENSG00000134216
AMCD1,ENSG00000198467
AMCD2B,ENSG00000130595
AMCF-I,ENSG00000169429
AMD1,ENSG00000123505
AMDD,ENSG00000165591
AMDHD1,ENSG00000139344
AMDHD2,ENSG00000162066
AMDM,ENSG00000114388
AMELOD,ENSG00000232237
AMELX,ENSG00000125363
AMELY,ENSG00000099721
AMER1,ENSG00000184675
AMER2,ENSG00000165566
AMER3,ENSG00000178171
AMF,ENSG00000105220
AMFR,ENSG00000159461
AMG,ENSG00000125363
AMGL,ENSG00000099721
AMH,ENSG00000104899
AMHR2,ENSG00000135409
AMICA,ENSG00000160593
AMICA1,ENSG00000160593
AMID,ENSG00000042286
AMIDA,ENSG00000105619
AMIGO,ENSG00000181754
AMIGO1,ENSG00000181754
AMIGO2,ENSG00000139211
AMIGO3,ENSG00000176020
AMISYN,ENSG00000168952
AML1,ENSG00000159216
AML1T1,ENSG00000079102
AML2,ENSG00000020633
AML3,ENSG00000124813
AMLC,ENSG00000198336
AMLCR1,ENSG00000159216
AMMECR1,ENSG00000101935
AMMECR1L,ENSG00000144233
AMN,ENSG00000166126
AMN1,ENSG00000151743
AMNIONLESS,ENSG00000166126
AMOG,ENSG00000129244
AMOT,ENSG00000126016
AMOTL1,ENSG00000166025
AMOTL2,ENSG00000114019
AMP,ENSG00000140259
AMP18,ENSG00000169605
AMPD1,ENSG00000116748
AMPD2,ENSG00000116337
AMPD3,ENSG00000133805
AMPH,ENSG00000078053
AMPH2,ENSG00000136717
AMPHIGLYCAN,ENSG00000124145
AMPHL,ENSG00000136717
AMPK,ENSG00000162409
AMPKA1,ENSG00000132356
AMPKA2,ENSG00000162409
AMSH,ENSG00000124356
AMSH-FP,ENSG00000138134
AMSH-LP,ENSG00000138134
AMT,ENSG00000145020
AMTN,ENSG00000187689
AMY,ENSG00000130558
AMY-1,ENSG00000214114
AMY1,ENSG00000187733
AMY1A,ENSG00000237763
AMY1B,ENSG00000174876
AMY1C,ENSG00000187733
AMY2,ENSG00000240038
AMY2A,ENSG00000243480
AMY2B,ENSG00000240038
AMYB,ENSG00000185697
AMYLIN,ENSG00000121351
AMZ1,ENSG00000174945
AMZ2,ENSG00000196704
AN,ENSG00000139734
AN1,ENSG00000007372
AN2,ENSG00000007372
ANA,ENSG00000154640
ANA/BTG3,ENSG00000154640
ANAPC1,ENSG00000153107
ANAPC10,ENSG00000164162
ANAPC11,ENSG00000141552
ANAPC12,ENSG00000176386
ANAPC13,ENSG00000129055
ANAPC15,ENSG00000110200
ANAPC16,ENSG00000166295
ANAPC2,ENSG00000176248
ANAPC3,ENSG00000004897
ANAPC4,ENSG00000053900
ANAPC5,ENSG00000089053
ANAPC6,ENSG00000130177
ANAPC7,ENSG00000196510
ANAPC8,ENSG00000094880
ANC-2H01,ENSG00000121864
ANCCA,ENSG00000156802
ANCHR,ENSG00000166140
ANCO-1,ENSG00000167522
ANCO-2,ENSG00000101745
ANCO1,ENSG00000167522
AND-1,ENSG00000198554
AND-34,ENSG00000137936
ANE1,ENSG00000153201
ANF,ENSG00000163666
ANF270,ENSG00000159917
ANG,ENSG00000214274
ANG1,ENSG00000149809
ANG2,ENSG00000149823
ANG3,ENSG00000149823
ANGEL1,ENSG00000013523
ANGEL2,ENSG00000174606
ANGIE,ENSG00000156234
ANGIE2,ENSG00000156234
ANGPT1,ENSG00000154188
ANGPT2,ENSG00000091879
ANGPT3,ENSG00000116194
ANGPT4,ENSG00000101280
ANGPT5,ENSG00000132855
ANGPTL1,ENSG00000116194
ANGPTL2,ENSG00000136859
ANGPTL3,ENSG00000132855
ANGPTL4,ENSG00000167772
ANGPTL5,ENSG00000187151
ANGPTL6,ENSG00000130812
ANGPTL7,ENSG00000171819
ANGPTL8,ENSG00000130173
ANGX,ENSG00000171819
ANGY,ENSG00000116194
ANHX,ENSG00000227059
ANIA-6A,ENSG00000163660
ANIA-6B,ENSG00000221978
ANILLIN,ENSG00000011426
ANK,ENSG00000154122
ANK1,ENSG00000029534
ANK2,ENSG00000145362
ANK3,ENSG00000151150
ANKAR,ENSG00000151687
ANKCLP,ENSG00000162129
ANKDD1A,ENSG00000166839
ANKDD1B,ENSG00000189045
ANKEF1,ENSG00000132623
ANKFN1,ENSG00000153930
ANKFY1,ENSG00000185722
ANKH,ENSG00000154122
ANKHD1,ENSG00000131503
ANKHD1-EIF4EBP3,ENSG00000254996
ANKHZN,ENSG00000185722
ANKIB1,ENSG00000001629
ANKK1,ENSG00000170209
ANKK2,ENSG00000183421
ANKL1,ENSG00000154438
ANKLE1,ENSG00000160117
ANKLE2,ENSG00000176915
ANKMY1,ENSG00000144504
ANKMY2,ENSG00000106524
ANKRA1,ENSG00000064490
ANKRA2,ENSG00000164331
ANKRD1,ENSG00000148677
ANKRD10,ENSG00000088448
ANKRD11,ENSG00000167522
ANKRD12,ENSG00000101745
ANKRD13,ENSG00000076513
ANKRD13A,ENSG00000076513
ANKRD13B,ENSG00000198720
ANKRD13C,ENSG00000118454
ANKRD13D,ENSG00000172932
ANKRD14,ENSG00000165138
ANKRD15,ENSG00000107104
ANKRD16,ENSG00000134461
ANKRD17,ENSG00000132466
ANKRD18A,ENSG00000180071
ANKRD18B,ENSG00000230453
ANKRD2,ENSG00000165887
ANKRD20A,ENSG00000260691
ANKRD20A1,ENSG00000260691
ANKRD21,ENSG00000166351
ANKRD22,ENSG00000152766
ANKRD23,ENSG00000163126
ANKRD24,ENSG00000089847
ANKRD25,ENSG00000197256
ANKRD26,ENSG00000107890
ANKRD27,ENSG00000105186
ANKRD28,ENSG00000206560
ANKRD29,ENSG00000154065
ANKRD3,ENSG00000183421
ANKRD30A,ENSG00000148513
ANKRD30B,ENSG00000180777
ANKRD30BL,ENSG00000163046
ANKRD31,ENSG00000145700
ANKRD32,ENSG00000133302
ANKRD33,ENSG00000167612
ANKRD33B,ENSG00000164236
ANKRD34,ENSG00000272031
ANKRD34A,ENSG00000272031
ANKRD34B,ENSG00000189127
ANKRD34C,ENSG00000235711
ANKRD35,ENSG00000198483
ANKRD36,ENSG00000135976
ANKRD36B,ENSG00000196912
ANKRD36C,ENSG00000174501
ANKRD37,ENSG00000186352
ANKRD38,ENSG00000132854
ANKRD39,ENSG00000213337
